LOC123403204_1	LOC123403204
LOC123440857_1	LOC123440857
LOC123440859_1	LOC123440859
LOC123445406_1	LOC123445406
LOC123445409_1	LOC123445409
LOC123445409_2	LOC123445409
LOC123440862_1	LOC123440862
LOC123440863_1	LOC123440863
LOC123440864_1	LOC123440864
LOC123440865_1	LOC123440865
LOC123440866_1	LOC123440866
LOC123440869_1	LOC123440869
LOC123440870_1	LOC123440870
LOC123440871_1	LOC123440871
LOC123445413_1	LOC123445413
LOC123440873_1	LOC123440873
LOC123440878_1	LOC123440878
LOC123445415_1	LOC123445415
LOC123440883_1	LOC123440883
LOC123445416_1	LOC123445416
LOC123445417_1	LOC123445417
LOC123445418_1	LOC123445418
LOC123445419_1	LOC123445419
LOC123440894_1	LOC123440894
LOC123445423_1	LOC123445423
LOC123440895_1	LOC123440895
LOC123440897_1	LOC123440897
LOC123445424_1	LOC123445424
LOC123445425_1	LOC123445425
LOC123445426_1	LOC123445426
LOC123445427_1	LOC123445427
LOC123445430_1	LOC123445430
LOC123445431_1	LOC123445431
LOC123440904_1	LOC123440904
LOC123445432_1	LOC123445432
LOC123445433_1	LOC123445433
LOC123440909_1	LOC123440909
LOC123445435_1	LOC123445435
LOC123445436_1	LOC123445436
LOC123442154_1	LOC123442154
LOC123445441_1	LOC123445441
LOC123445448_1	LOC123445448
LOC123445447_1	LOC123445447
LOC123445446_1	LOC123445446
LOC123445449_1	LOC123445449
LOC123445451_1	LOC123445451
LOC123445452_1	LOC123445452
LOC123445453_1	LOC123445453
LOC123445453_2	LOC123445453
LOC123445454_1	LOC123445454
LOC123445459_1	LOC123445459
LOC123440912_1	LOC123440912
LOC123445460_1	LOC123445460
LOC123440915_1	LOC123440915
LOC123445462_1	LOC123445462
LOC123445465_1	LOC123445465
LOC123445467_1	LOC123445467
LOC123445468_1	LOC123445468
LOC123445469_1	LOC123445469
LOC123440922_1	LOC123440922
LOC123440923_1	LOC123440923
LOC123445470_1	LOC123445470
LOC123440925_1	LOC123440925
LOC123445471_1	LOC123445471
LOC123445474_1	LOC123445474
LOC123445475_1	LOC123445475
LOC123445476_1	LOC123445476
LOC123445477_1	LOC123445477
LOC123440927_1	LOC123440927
LOC123440928_1	LOC123440928
LOC123445478_1	LOC123445478
LOC123445479_1	LOC123445479
LOC123440931_1	LOC123440931
LOC123445481_1	LOC123445481
LOC123445484_1	LOC123445484
LOC123445483_1	LOC123445483
LOC123440932_1	LOC123440932
LOC123445486_1	LOC123445486
LOC123445488_1	LOC123445488
LOC123445489_1	LOC123445489
LOC123445490_1	LOC123445490
LOC123445491_1	LOC123445491
LOC123445492_1	LOC123445492
LOC123440935_1	LOC123440935
LOC123440936_1	LOC123440936
LOC123445493_1	LOC123445493
LOC123442180_1	LOC123442180
LOC123440940_1	LOC123440940
LOC123440941_1	LOC123440941
LOC123445497_1	LOC123445497
LOC123445496_1	LOC123445496
LOC123445499_1	LOC123445499
LOC123440942_1	LOC123440942
LOC123445503_1	LOC123445503
LOC123445508_1	LOC123445508
LOC123445514_1	LOC123445514
LOC123445519_1	LOC123445519
LOC123445521_1	LOC123445521
LOC123445525_1	LOC123445525
LOC123445529_1	LOC123445529
LOC123440943_1	LOC123440943
LOC123442181_1	LOC123442181
LOC123440947_1	LOC123440947
LOC123440948_1	LOC123440948
LOC123440949_1	LOC123440949
LOC123445532_1	LOC123445532
LOC123440950_1	LOC123440950
LOC123445533_1	LOC123445533
LOC123440952_1	LOC123440952
LOC123445535_1	LOC123445535
LOC123440954_1	LOC123440954
LOC123440956_1	LOC123440956
LOC123440958_1	LOC123440958
LOC123440960_1	LOC123440960
LOC123440961_1	LOC123440961
LOC123440962_1	LOC123440962
LOC123445536_1	LOC123445536
LOC123440964_1	LOC123440964
LOC123445537_1	LOC123445537
LOC123445538_1	LOC123445538
LOC123445539_2	LOC123445539
LOC123445539_1	LOC123445539
LOC123445540_1	LOC123445540
LOC123445541_1	LOC123445541
LOC123445542_1	LOC123445542
LOC123440971_1	LOC123440971
LOC123445545_1	LOC123445545
LOC123440977_1	LOC123440977
LOC123440978_1	LOC123440978
LOC123440980_1	LOC123440980
LOC123440984_1	LOC123440984
LOC123445547_1	LOC123445547
LOC123445547_2	LOC123445547
LOC123442198_1	LOC123442198
LOC123445550_1	LOC123445550
LOC123445551_1	LOC123445551
LOC123440989_1	LOC123440989
LOC123440991_1	LOC123440991
LOC123445552_1	LOC123445552
LOC123440993_1	LOC123440993
LOC123445554_1	LOC123445554
LOC123445555_1	LOC123445555
LOC123445556_1	LOC123445556
LOC123445557_1	LOC123445557
LOC123441001_1	LOC123441001
LOC123441004_1	LOC123441004
LOC123441005_1	LOC123441005
LOC123445558_1	LOC123445558
LOC123445559_1	LOC123445559
LOC123445561_1	LOC123445561
LOC123445562_1	LOC123445562
LOC123442207_1	LOC123442207
LOC123442209_1	LOC123442209
LOC123445563_1	LOC123445563
LOC123441013_1	LOC123441013
LOC123441015_1	LOC123441015
LOC123442212_1	LOC123442212
LOC123445564_1	LOC123445564
LOC123441016_1	LOC123441016
LOC123445565_1	LOC123445565
LOC123441020_1	LOC123441020
LOC123445567_1	LOC123445567
LOC123441022_1	LOC123441022
LOC123445568_1	LOC123445568
LOC123445570_2	LOC123445570
LOC123445570_1	LOC123445570
LOC123441024_1	LOC123441024
LOC123445571_1	LOC123445571
LOC123445572_1	LOC123445572
LOC123445573_1	LOC123445573
LOC123445574_1	LOC123445574
LOC123441030_1	LOC123441030
LOC123441031_1	LOC123441031
LOC123441032_1	LOC123441032
LOC123441034_1	LOC123441034
LOC123445582_1	LOC123445582
LOC123445583_1	LOC123445583
LOC123445584_1	LOC123445584
LOC123445585_1	LOC123445585
LOC123445587_1	LOC123445587
LOC123445588_1	LOC123445588
LOC123441039_1	LOC123441039
LOC123445595_1	LOC123445595
LOC123445595_2	LOC123445595
LOC123445596_1	LOC123445596
LOC123445599_1	LOC123445599
LOC123441042_1	LOC123441042
LOC123441045_1	LOC123441045
LOC123441046_1	LOC123441046
LOC123441048_1	LOC123441048
LOC123441051_1	LOC123441051
LOC123445604_1	LOC123445604
LOC123441052_1	LOC123441052
LOC123441054_1	LOC123441054
LOC123445605_1	LOC123445605
LOC123445607_1	LOC123445607
LOC123445608_1	LOC123445608
LOC123445609_1	LOC123445609
LOC123445610_1	LOC123445610
LOC123445611_1	LOC123445611
LOC123445612_1	LOC123445612
LOC123445613_1	LOC123445613
LOC123441064_1	LOC123441064
LOC123441069_1	LOC123441069
LOC123445617_1	LOC123445617
LOC123441075_1	LOC123441075
LOC123441077_1	LOC123441077
LOC123445618_2	LOC123445618
LOC123445618_1	LOC123445618
LOC123445619_1	LOC123445619
LOC123445622_1	LOC123445622
LOC123441078_1	LOC123441078
LOC123445624_1	LOC123445624
LOC123445625_1	LOC123445625
LOC123445626_1	LOC123445626
LOC123441081_1	LOC123441081
LOC123445629_1	LOC123445629
LOC123445630_1	LOC123445630
LOC123445631_1	LOC123445631
LOC123441085_1	LOC123441085
LOC123445632_1	LOC123445632
LOC123445633_1	LOC123445633
LOC123445635_1	LOC123445635
LOC123445636_1	LOC123445636
LOC123445640_1	LOC123445640
LOC123445637_1	LOC123445637
LOC123445638_1	LOC123445638
LOC123445641_1	LOC123445641
LOC123445642_1	LOC123445642
LOC123441090_1	LOC123441090
LOC123441091_1	LOC123441091
LOC123445643_1	LOC123445643
LOC123441095_1	LOC123441095
LOC123445644_1	LOC123445644
LOC123445645_1	LOC123445645
LOC123445646_1	LOC123445646
LOC123441109_1	LOC123441109
LOC123441110_1	LOC123441110
LOC123441116_1	LOC123441116
LOC123441117_1	LOC123441117
LOC123441118_1	LOC123441118
LOC123441119_1	LOC123441119
LOC123445647_1	LOC123445647
LOC123445650_1	LOC123445650
LOC123445652_1	LOC123445652
LOC123445655_1	LOC123445655
LOC123445656_1	LOC123445656
LOC123445657_2	LOC123445657
LOC123445657_1	LOC123445657
LOC123445659_1	LOC123445659
LOC123445660_1	LOC123445660
LOC123445661_1	LOC123445661
LOC123445662_1	LOC123445662
LOC123445664_1	LOC123445664
LOC123445665_1	LOC123445665
LOC123445667_1	LOC123445667
LOC123445668_1	LOC123445668
LOC123445669_1	LOC123445669
LOC123445675_1	LOC123445675
LOC123445672_2	LOC123445672
LOC123445672_1	LOC123445672
LOC123445676_1	LOC123445676
LOC123445677_1	LOC123445677
LOC123445678_1	LOC123445678
LOC123445681_1	LOC123445681
LOC123445683_1	LOC123445683
LOC123445683_2	LOC123445683
LOC123441160_1	LOC123441160
LOC123445685_1	LOC123445685
LOC123445686_1	LOC123445686
LOC123441163_1	LOC123441163
LOC123441164_1	LOC123441164
LOC123441165_1	LOC123441165
LOC123445694_1	LOC123445694
LOC123445700_1	LOC123445700
LOC123445701_1	LOC123445701
LOC123441171_1	LOC123441171
LOC123445702_1	LOC123445702
LOC123441184_1	LOC123441184
LOC123441185_1	LOC123441185
LOC123445704_1	LOC123445704
LOC123445705_1	LOC123445705
LOC123445706_1	LOC123445706
LOC123445707_1	LOC123445707
LOC123445709_1	LOC123445709
LOC123445710_1	LOC123445710
LOC123445711_1	LOC123445711
LOC123441189_1	LOC123441189
LOC123445713_1	LOC123445713
LOC123441190_1	LOC123441190
LOC123441191_1	LOC123441191
LOC123445715_1	LOC123445715
LOC123445716_1	LOC123445716
LOC123441192_1	LOC123441192
LOC123445717_1	LOC123445717
LOC123441194_1	LOC123441194
LOC123441196_1	LOC123441196
LOC123441197_1	LOC123441197
LOC123445719_1	LOC123445719
LOC123441199_1	LOC123441199
LOC123441200_1	LOC123441200
LOC123441200_2	LOC123441200
LOC123445723_1	LOC123445723
LOC123445722_1	LOC123445722
LOC123445725_1	LOC123445725
LOC123445727_1	LOC123445727
LOC123445729_1	LOC123445729
LOC123445731_1	LOC123445731
LOC123441201_1	LOC123441201
LOC123445733_1	LOC123445733
LOC123445735_1	LOC123445735
LOC123445736_1	LOC123445736
LOC123445737_1	LOC123445737
LOC123445738_1	LOC123445738
LOC123445739_1	LOC123445739
LOC123441205_1	LOC123441205
LOC123445740_1	LOC123445740
LOC123445741_1	LOC123445741
LOC123445745_1	LOC123445745
LOC123445746_1	LOC123445746
LOC123441225_1	LOC123441225
LOC123441226_1	LOC123441226
LOC123441227_1	LOC123441227
LOC123441228_1	LOC123441228
LOC123441229_1	LOC123441229
LOC123441230_1	LOC123441230
LOC123441231_1	LOC123441231
LOC123441232_1	LOC123441232
LOC123441233_1	LOC123441233
LOC123441235_1	LOC123441235
LOC123441236_1	LOC123441236
LOC123441237_1	LOC123441237
LOC123441238_1	LOC123441238
LOC123441240_1	LOC123441240
LOC123441242_1	LOC123441242
LOC123441244_1	LOC123441244
LOC123445748_1	LOC123445748
LOC123441252_1	LOC123441252
LOC123445752_1	LOC123445752
LOC123445754_1	LOC123445754
LOC123445753_1	LOC123445753
LOC123445755_1	LOC123445755
LOC123441253_1	LOC123441253
LOC123441254_1	LOC123441254
LOC123445756_1	LOC123445756
LOC123441256_1	LOC123441256
LOC123445761_1	LOC123445761
LOC123445758_1	LOC123445758
LOC123445757_1	LOC123445757
LOC123445762_1	LOC123445762
LOC123445763_1	LOC123445763
LOC123445765_1	LOC123445765
LOC123445766_1	LOC123445766
LOC123441257_1	LOC123441257
LOC123441259_1	LOC123441259
LOC123441260_1	LOC123441260
LOC123445770_1	LOC123445770
LOC123450634_1	LOC123450634
LOC123446782_1	LOC123446782
LOC123446783_1	LOC123446783
LOC123446780_1	LOC123446780
LOC123446784_1	LOC123446784
LOC123446788_1	LOC123446788
LOC123446790_1	LOC123446790
LOC123446789_1	LOC123446789
LOC123450661_1	LOC123450661
LOC123450664_1	LOC123450664
LOC123450666_1	LOC123450666
LOC123446792_1	LOC123446792
LOC123446794_1	LOC123446794
LOC123446793_1	LOC123446793
LOC123446796_1	LOC123446796
LOC123446798_1	LOC123446798
LOC123446799_1	LOC123446799
LOC123446800_1	LOC123446800
LOC123446801_1	LOC123446801
LOC123450685_1	LOC123450685
LOC123446804_1	LOC123446804
LOC123446803_1	LOC123446803
LOC123446805_1	LOC123446805
LOC123446808_1	LOC123446808
LOC123448179_1	LOC123448179
LOC123446809_1	LOC123446809
LOC123446814_1	LOC123446814
LOC123446824_1	LOC123446824
LOC123446826_1	LOC123446826
LOC123446827_1	LOC123446827
LOC123446836_1	LOC123446836
LOC123446838_1	LOC123446838
LOC123446840_1	LOC123446840
LOC123446843_1	LOC123446843
LOC123446844_1	LOC123446844
LOC123450933_1	LOC123450933
LOC123446850_1	LOC123446850
LOC123446858_1	LOC123446858
LOC123446856_1	LOC123446856
LOC123446862_1	LOC123446862
LOC123446864_1	LOC123446864
LOC123448304_1	LOC123448304
LOC123450958_1	LOC123450958
LOC123446875_1	LOC123446875
LOC123446876_1	LOC123446876
LOC123446878_1	LOC123446878
LOC123446879_1	LOC123446879
LOC123446880_1	LOC123446880
LOC123446883_1	LOC123446883
LOC123446882_1	LOC123446882
LOC123450960_1	LOC123450960
LOC123450962_1	LOC123450962
LOC123446893_1	LOC123446893
LOC123450971_1	LOC123450971
LOC123450973_1	LOC123450973
LOC123450976_1	LOC123450976
LOC123446900_1	LOC123446900
LOC123446899_1	LOC123446899
LOC123446901_1	LOC123446901
LOC123446904_1	LOC123446904
LOC123446905_1	LOC123446905
LOC123446909_1	LOC123446909
LOC123446910_1	LOC123446910
LOC123446914_1	LOC123446914
LOC123446917_1	LOC123446917
LOC123450977_1	LOC123450977
LOC123446920_1	LOC123446920
LOC123446921_1	LOC123446921
LOC123448362_1	LOC123448362
LOC123446925_1	LOC123446925
LOC123446926_1	LOC123446926
LOC123450979_1	LOC123450979
LOC123446930_1	LOC123446930
LOC123446932_1	LOC123446932
LOC123446934_1	LOC123446934
LOC123446939_1	LOC123446939
LOC123446940_1	LOC123446940
LOC123446941_1	LOC123446941
LOC123446947_1	LOC123446947
LOC123446950_1	LOC123446950
LOC123446949_1	LOC123446949
LOC123446951_1	LOC123446951
LOC123450980_1	LOC123450980
LOC123446959_1	LOC123446959
LOC123450982_1	LOC123450982
LOC123446966_1	LOC123446966
LOC123446971_1	LOC123446971
LOC123446973_1	LOC123446973
LOC123450985_1	LOC123450985
LOC123450986_1	LOC123450986
LOC123446977_1	LOC123446977
LOC123446975_1	LOC123446975
LOC123447003_1	LOC123447003
LOC123447002_1	LOC123447002
LOC123447002_2	LOC123447002
LOC123450988_1	LOC123450988
LOC123447005_1	LOC123447005
LOC123447007_1	LOC123447007
LOC123447008_1	LOC123447008
LOC123447015_1	LOC123447015
LOC123447014_1	LOC123447014
LOC123447018_1	LOC123447018
LOC123450992_1	LOC123450992
LOC123447027_1	LOC123447027
LOC123447025_1	LOC123447025
LOC123447024_1	LOC123447024
LOC123447030_1	LOC123447030
LOC123447031_1	LOC123447031
LOC123447032_1	LOC123447032
LOC123450993_1	LOC123450993
LOC123450994_1	LOC123450994
LOC123447040_1	LOC123447040
LOC123447043_1	LOC123447043
LOC123450997_1	LOC123450997
LOC123447050_1	LOC123447050
LOC123447052_1	LOC123447052
LOC123447055_1	LOC123447055
LOC123447056_1	LOC123447056
LOC123450999_1	LOC123450999
LOC123450162_1	LOC123450162
LOC123447060_1	LOC123447060
LOC123451000_1	LOC123451000
LOC123451001_1	LOC123451001
LOC123447066_1	LOC123447066
LOC123451003_1	LOC123451003
LOC123447067_1	LOC123447067
LOC123451005_1	LOC123451005
LOC123447073_1	LOC123447073
LOC123447076_1	LOC123447076
LOC123447125_2	LOC123447125
LOC123447125_1	LOC123447125
LOC123447127_1	LOC123447127
LOC123447128_1	LOC123447128
LOC123447129_1	LOC123447129
LOC123447134_1	LOC123447134
LOC123447132_1	LOC123447132
LOC123447135_1	LOC123447135
LOC123447148_1	LOC123447148
LOC123447147_1	LOC123447147
LOC123447149_1	LOC123447149
LOC123450172_1	LOC123450172
LOC123447152_1	LOC123447152
LOC123447153_1	LOC123447153
LOC123447154_1	LOC123447154
LOC123447155_1	LOC123447155
LOC123447157_1	LOC123447157
LOC123447171_1	LOC123447171
LOC123447173_1	LOC123447173
LOC123447174_1	LOC123447174
LOC123447175_1	LOC123447175
LOC123447178_1	LOC123447178
LOC123447179_1	LOC123447179
LOC123447184_1	LOC123447184
LOC123447183_1	LOC123447183
LOC123447185_1	LOC123447185
LOC123447186_1	LOC123447186
LOC123447187_1	LOC123447187
LOC123447194_1	LOC123447194
LOC123450175_1	LOC123450175
LOC123447196_1	LOC123447196
LOC123447201_1	LOC123447201
LOC123447204_1	LOC123447204
LOC123447210_1	LOC123447210
LOC123447208_1	LOC123447208
LOC123447212_1	LOC123447212
LOC123451015_1	LOC123451015
LOC123447219_1	LOC123447219
LOC123447221_1	LOC123447221
LOC123451016_1	LOC123451016
LOC123447224_1	LOC123447224
LOC123447229_1	LOC123447229
LOC123447229_2	LOC123447229
LOC123447234_1	LOC123447234
LOC123447235_1	LOC123447235
LOC123451019_1	LOC123451019
LOC123447240_1	LOC123447240
LOC123447240_2	LOC123447240
LOC123447245_1	LOC123447245
LOC123447245_2	LOC123447245
LOC123451021_1	LOC123451021
LOC123451023_1	LOC123451023
LOC123447253_1	LOC123447253
LOC123447254_1	LOC123447254
LOC123451024_1	LOC123451024
LOC123447265_1	LOC123447265
LOC123447267_1	LOC123447267
LOC123447264_1	LOC123447264
LOC123447269_1	LOC123447269
LOC123447281_1	LOC123447281
LOC123447281_2	LOC123447281
LOC123447286_1	LOC123447286
LOC123447287_1	LOC123447287
LOC123447288_1	LOC123447288
LOC123447291_1	LOC123447291
LOC123447292_1	LOC123447292
LOC123447298_1	LOC123447298
LOC123447299_1	LOC123447299
LOC123447301_1	LOC123447301
LOC123451027_1	LOC123451027
LOC123447302_1	LOC123447302
LOC123447303_1	LOC123447303
LOC123447306_1	LOC123447306
LOC123447308_1	LOC123447308
LOC123447311_1	LOC123447311
LOC123447312_1	LOC123447312
LOC123451029_1	LOC123451029
LOC123447316_1	LOC123447316
LOC123447319_1	LOC123447319
LOC123447322_1	LOC123447322
LOC123451031_1	LOC123451031
LOC123447324_1	LOC123447324
LOC123451032_2	LOC123451032
LOC123451032_1	LOC123451032
LOC123451033_1	LOC123451033
LOC123447326_1	LOC123447326
LOC123451035_1	LOC123451035
LOC123447329_1	LOC123447329
LOC123447331_1	LOC123447331
LOC123447339_1	LOC123447339
LOC123451038_1	LOC123451038
LOC123451039_1	LOC123451039
LOC123447342_1	LOC123447342
LOC123447345_1	LOC123447345
LOC123447344_1	LOC123447344
LOC123447343_1	LOC123447343
LOC123447347_1	LOC123447347
LOC123450189_1	LOC123450189
LOC123447353_1	LOC123447353
LOC123447354_1	LOC123447354
LOC123447357_1	LOC123447357
LOC123447356_1	LOC123447356
LOC123447355_1	LOC123447355
LOC123447361_1	LOC123447361
LOC123447374_1	LOC123447374
LOC123451042_1	LOC123451042
LOC123447382_1	LOC123447382
LOC123447385_1	LOC123447385
LOC123447390_1	LOC123447390
LOC123447395_1	LOC123447395
LOC123447396_1	LOC123447396
LOC123447407_1	LOC123447407
LOC123447415_1	LOC123447415
LOC123447416_1	LOC123447416
LOC123447418_1	LOC123447418
LOC123447420_1	LOC123447420
LOC123447421_1	LOC123447421
LOC123447424_1	LOC123447424
LOC123451046_1	LOC123451046
LOC123447427_1	LOC123447427
LOC123447433_1	LOC123447433
LOC123447435_1	LOC123447435
LOC123447436_1	LOC123447436
LOC123447438_1	LOC123447438
LOC123451047_1	LOC123451047
LOC123447439_1	LOC123447439
LOC123447443_1	LOC123447443
LOC123447446_1	LOC123447446
LOC123447447_1	LOC123447447
LOC123447448_1	LOC123447448
LOC123447450_1	LOC123447450
LOC123447451_1	LOC123447451
LOC123447452_1	LOC123447452
LOC123447453_1	LOC123447453
LOC123451048_1	LOC123451048
LOC123447455_1	LOC123447455
LOC123447456_1	LOC123447456
LOC123447460_1	LOC123447460
LOC123447462_1	LOC123447462
LOC123447463_1	LOC123447463
LOC123447464_1	LOC123447464
LOC123447470_1	LOC123447470
LOC123451049_1	LOC123451049
LOC123450196_1	LOC123450196
LOC123447497_1	LOC123447497
LOC123447498_1	LOC123447498
LOC123451050_1	LOC123451050
LOC123447499_1	LOC123447499
LOC123447504_1	LOC123447504
LOC123447515_1	LOC123447515
LOC123447516_1	LOC123447516
LOC123447517_1	LOC123447517
LOC123447520_1	LOC123447520
LOC123451055_1	LOC123451055
LOC123447523_1	LOC123447523
LOC123447527_2	LOC123447527
LOC123447527_1	LOC123447527
LOC123447529_1	LOC123447529
LOC123447531_1	LOC123447531
LOC123447535_1	LOC123447535
LOC123447536_1	LOC123447536
LOC123451058_1	LOC123451058
LOC123447538_1	LOC123447538
LOC123451059_1	LOC123451059
LOC123447540_1	LOC123447540
LOC123447541_1	LOC123447541
LOC123451060_1	LOC123451060
LOC123447544_1	LOC123447544
LOC123447544_2	LOC123447544
LOC123447546_1	LOC123447546
LOC123447547_1	LOC123447547
LOC123447551_1	LOC123447551
LOC123447550_2	LOC123447550
LOC123447550_1	LOC123447550
LOC123447564_1	LOC123447564
LOC123447573_1	LOC123447573
LOC123447575_1	LOC123447575
LOC123447578_1	LOC123447578
LOC123451066_1	LOC123451066
LOC123447589_1	LOC123447589
LOC123447590_1	LOC123447590
LOC123447595_1	LOC123447595
LOC123447594_1	LOC123447594
LOC123447598_1	LOC123447598
LOC123447599_1	LOC123447599
LOC123451070_1	LOC123451070
LOC123447601_1	LOC123447601
LOC123451071_1	LOC123451071
LOC123450212_1	LOC123450212
LOC123447605_1	LOC123447605
LOC123447609_1	LOC123447609
LOC123451072_1	LOC123451072
LOC123447617_1	LOC123447617
LOC123447619_1	LOC123447619
LOC123447620_1	LOC123447620
LOC123451078_1	LOC123451078
LOC123447621_1	LOC123447621
LOC123447624_1	LOC123447624
LOC123447629_1	LOC123447629
LOC123447630_1	LOC123447630
LOC123447632_1	LOC123447632
LOC123447631_1	LOC123447631
LOC123447634_1	LOC123447634
LOC123447635_1	LOC123447635
LOC123447636_1	LOC123447636
LOC123447638_1	LOC123447638
LOC123447639_1	LOC123447639
LOC123447640_1	LOC123447640
LOC123447641_1	LOC123447641
LOC123451081_1	LOC123451081
LOC123447642_1	LOC123447642
LOC123447643_1	LOC123447643
LOC123447644_1	LOC123447644
LOC123451082_1	LOC123451082
LOC123451084_1	LOC123451084
LOC123447645_1	LOC123447645
LOC123447646_1	LOC123447646
LOC123451085_1	LOC123451085
LOC123447649_1	LOC123447649
LOC123447647_1	LOC123447647
LOC123447648_1	LOC123447648
LOC123447650_1	LOC123447650
LOC123447651_1	LOC123447651
LOC123447652_1	LOC123447652
LOC123447653_1	LOC123447653
LOC123447655_1	LOC123447655
LOC123451087_1	LOC123451087
LOC123447656_1	LOC123447656
LOC123447661_1	LOC123447661
LOC123447659_1	LOC123447659
LOC123447663_1	LOC123447663
LOC123447665_1	LOC123447665
LOC123447666_1	LOC123447666
LOC123447668_1	LOC123447668
LOC123447669_1	LOC123447669
LOC123447670_1	LOC123447670
LOC123447673_1	LOC123447673
LOC123447674_1	LOC123447674
LOC123447675_1	LOC123447675
LOC123447676_1	LOC123447676
LOC123447677_1	LOC123447677
LOC123447682_1	LOC123447682
LOC123447683_1	LOC123447683
LOC123447684_1	LOC123447684
LOC123447686_1	LOC123447686
LOC123447685_1	LOC123447685
LOC123451094_1	LOC123451094
LOC123451095_1	LOC123451095
LOC123447688_1	LOC123447688
